customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure
3526,Pail,Iacopini,Male,84,9/19/1978,General Manager,Telecommunications,High Net Worth,N,1E+96,Yes,13
3527,Kiley,Scotson,Female,77,12/2/1978,Senior Cost Accountant,Financial Services,High Net Worth,N,ã»(ï¿£âï¿£)ã»:*:,No,18
3528,Eliot,Scammell,Male,69,4/6/1964,Internal Auditor,Manufacturing,Mass Customer,N,,Yes,7
3529,Austine,Kinny,Female,37,11/23/1960,Structural Analysis Engineer,IT,High Net Worth,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),Yes,16
3530,Erik,Kenneford,Male,19,10/23/1973,Staff Scientist,,High Net Worth,N,100,Yes,8
3531,Shannah,Pountain,Female,4,1/27/1969,Marketing Manager,Retail,Affluent Customer,N,<img src=x onerror=alert('hi') />,Yes,11
3532,May,Birch,Female,27,7/24/1990,Media Manager I,Health,High Net Worth,N,1,Yes,7
3533,Neale,Lowings,Male,62,2/14/1981,,Financial Services,Affluent Customer,N,-100,Yes,8
3534,Kacie,Stanbrooke,Female,92,5/15/1975,Associate Professor,Manufacturing,Affluent Customer,N,ï»¿,Yes,3
3535,Bren,Dabbes,Female,8,9/15/1994,Technical Writer,Manufacturing,High Net Worth,N,Ù¡Ù¢Ù£,No,6
3536,Laurence,Aulsford,Male,46,12/24/1967,Professor,Retail,Affluent Customer,N,0/0,No,18
3537,Sholom,Pavlasek,Male,1,1/15/1997,Graphic Designer,Financial Services,Mass Customer,N,-100,No,4
3538,Kerby,Nassie,Male,19,11/14/1977,Marketing Manager,Health,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,8
3539,Sheelah,Caine,Female,94,3/21/1985,,IT,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,16
3540,Ali,Naris,Male,49,8/27/1954,,,Mass Customer,N,1,Yes,7
3541,Aloin,Harhoff,Male,72,1/3/1986,,Health,Mass Customer,N,"""'",No,11
3542,Perl,Suddaby,Female,23,3/11/1975,Financial Analyst,Financial Services,Mass Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,No,10
3543,Shanie,Zahor,Female,15,12/25/1986,Food Chemist,Health,High Net Worth,N,â£,Yes,21
3544,Benoite,Trahmel,Female,25,8/13/1998,Help Desk Technician,,Affluent Customer,N,â£,No,1
3545,Wenonah,Filgate,Female,66,7/19/1974,Developer II,,High Net Worth,N,á,No,4
3546,Hally,Pollie,Female,91,9/29/1983,GIS Technical Architect,Manufacturing,Affluent Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,Yes,9
3547,Ganny,Dwerryhouse,Male,19,5/6/1975,Senior Financial Analyst,Financial Services,Affluent Customer,N,2/1/2018 0:00,No,8
3548,Dalli,Seden,Male,65,8/2/1958,,,Affluent Customer,N,ðµ ð ð ð,No,12
3549,Jodee,Macewan,Female,0,2/24/1966,Sales Representative,Retail,Mass Customer,N,â¦testâ§,No,7
3550,Daisey,Britto,Female,50,11/27/1988,Environmental Tech,Retail,Mass Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,Yes,16
3551,Zed,Douris,Male,37,5/10/1962,Pharmacist,Health,Mass Customer,N,ð©ð½,Yes,8
3552,Ebeneser,Lowde,Male,33,9/7/1992,Internal Auditor,Retail,Affluent Customer,N,á,Yes,9
3553,Dietrich,Geggie,Male,97,12/29/1974,Graphic Designer,Health,Mass Customer,N,âªâªtestâª,No,10
3554,Briggs,Mower,Male,34,4/6/1978,GIS Technical Architect,IT,Mass Customer,N,ì¸ëë°í ë¥´,Yes,16
3555,Latashia,,Female,96,2/26/1976,Programmer Analyst II,Manufacturing,Mass Customer,N,â«testâ«,No,21
3556,Larina,Gheeorghie,Female,38,7/5/1997,Senior Developer,Manufacturing,High Net Worth,N,"<>?:""{}|_+",No,3
3557,Tisha,Gibbings,Female,79,5/12/1978,,Health,Affluent Customer,N,<img src=x onerror=alert('hi') />,No,18
3558,Torey,Sarney,Male,16,9/5/1954,,,High Net Worth,N,<img src=x onerror=alert('hi') />,Yes,7
3559,Farra,Bails,Female,80,2/19/1985,Assistant Media Planner,Entertainment,High Net Worth,N,0/0,Yes,17
3560,Gav,Bonin,Male,98,9/1/1980,Structural Analysis Engineer,Retail,Mass Customer,N,testâ testâ«,Yes,7
3561,Emelda,Allbones,Female,15,11/16/1968,Help Desk Operator,Financial Services,Mass Customer,N,!@#$%^&*(),Yes,5
3562,Martynne,Bullivant,Female,76,1/2/1973,Recruiting Manager,,Affluent Customer,N,,No,10
3563,De,Leyband,Female,70,3/12/1990,,Financial Services,Affluent Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,10
3564,Sandy,Olford,Male,43,5/15/1972,Programmer Analyst IV,,High Net Worth,N,âªâªtestâª,Yes,18
3565,Charyl,Pottiphar,U,14,,Structural Engineer,IT,High Net Worth,N,,Yes,
3566,Bram,Pheasant,Male,96,11/2/1976,Social Worker,Health,Affluent Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,10
3567,Eileen,Ilchenko,Female,17,9/14/1980,Nurse,Financial Services,Affluent Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,14
3568,Berthe,Griniov,Female,13,9/15/1955,Nurse,Retail,Affluent Customer,N,1'; DROP TABLE users--,No,5
3569,Janel,Daice,Female,24,5/18/1973,Senior Editor,,Affluent Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,No,12
3570,Mordy,Hedin,Male,13,1/31/1962,,Entertainment,Mass Customer,N,Jan-00,No,7
3571,Othilia,Metcalf,Female,9,6/9/1976,Senior Sales Associate,Property,Mass Customer,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,Yes,3
3572,Willis,Tilston,Male,54,3/21/1986,Sales Representative,Retail,Affluent Customer,N,2/1/2018 0:00,Yes,2
3573,Mab,Dwyer,Female,68,10/16/1996,Accounting Assistant I,Manufacturing,Mass Customer,N,-100,Yes,3
3574,Eileen,Eland,Female,33,2/5/1991,Clinical Specialist,Health,Mass Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,No,6
3575,Kandace,Desesquelle,Female,82,11/6/1973,Administrative Assistant I,IT,Affluent Customer,N,ðµ ð ð ð,Yes,13
3576,Rochette,Ebbens,Female,10,9/19/1969,Account Coordinator,,Mass Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,No,11
3577,Fowler,Scotsbrook,Male,29,2/18/1964,Staff Scientist,Retail,High Net Worth,N,-100,No,10
3578,Dorella,Sineath,Female,57,10/27/1956,Staff Accountant IV,Property,Mass Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,No,12
3579,Rachel,Somes,Female,32,9/15/1987,Software Test Engineer III,Health,High Net Worth,N,ì¸ëë°í ë¥´,No,20
3580,Roby,Samson,Female,61,4/24/1972,Occupational Therapist,Health,Mass Customer,N,,No,10
3581,Lindsy,Ygo,Female,38,7/10/1957,,,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,6
3582,Beryle,Qusklay,Female,66,12/11/1961,Media Manager II,Property,Mass Customer,N,ð¾ ð ð ð ð ð ð ð,No,17
3583,Josselyn,Mathey,Female,71,5/27/1965,Assistant Professor,Retail,Affluent Customer,N,â°â´âµâââ,No,5
3584,Adler,Teale,Male,95,1/14/1962,,Health,Mass Customer,N,"__ï¾(,_,*)",No,10
3585,Concordia,Lunbech,Female,41,7/28/1962,,Financial Services,High Net Worth,N,"""'",Yes,20
3586,Abby,Brownstein,Female,79,2/5/1979,Registered Nurse,Health,Affluent Customer,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),No,10
3587,Ines,Galfour,Female,85,9/24/1997,,,Affluent Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,No,2
3588,Henrie,Beadman,Female,15,6/4/1961,Web Developer III,Health,Affluent Customer,N,,Yes,18
3589,Nalani,Dummer,Female,73,2/19/1962,Computer Systems Analyst II,Health,High Net Worth,N,â¡,No,17
3590,Carolan,Velez,Female,32,4/16/1978,,Manufacturing,Mass Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,Yes,19
3591,Dwight,Kinsey,Male,15,10/28/1978,Accountant III,Financial Services,Mass Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,No,10
3592,Pall,MacCart,Male,72,4/27/1954,Junior Executive,,Mass Customer,N,á ,No,12
3593,Carry,Abercromby,Female,71,4/10/1996,Legal Assistant,Retail,Mass Customer,N,testâ testâ«,No,5
3594,Gustavo,Juschka,Male,45,1/4/1986,Marketing Assistant,Manufacturing,Mass Customer,N,nil,No,18
3595,Timi,Huson,Female,81,12/6/1975,Software Consultant,Retail,Mass Customer,N,,No,6
3596,Christi,Gilluley,Female,57,12/25/1977,Executive Secretary,Retail,Mass Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,20
3597,Giorgi,,Male,71,6/16/1954,Analog Circuit Design manager,Property,Affluent Customer,N,',Yes,16
3598,Penny,McKirdy,Male,72,12/17/1994,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,Yes,5
3599,Lane,Maguire,Male,11,2/27/1956,Physical Therapy Assistant,,High Net Worth,N,100,Yes,6
3600,Godart,Gooderick,Male,88,5/17/1962,Staff Accountant II,,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,16
3601,Fanya,Gethyn,Female,85,12/23/1975,Junior Executive,IT,Mass Customer,N,nil,No,18
3602,Alicea,Scamwell,Female,23,11/27/1988,Account Coordinator,Health,Mass Customer,N,ã»(ï¿£âï¿£)ã»:*:,No,12
3603,Cale,Yaneev,Male,90,9/27/1954,Sales Representative,Retail,Mass Customer,N,2/1/2018 0:00,Yes,14
3604,Findlay,Lubman,Male,3,4/9/1971,VP Quality Control,Health,High Net Worth,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,Yes,9
3605,Andy,Risely,Male,54,1/28/1994,Internal Auditor,,Mass Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,6
3606,Jamima,Wainscot,Female,52,2/9/1957,Graphic Designer,,High Net Worth,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,No,15
3607,Troy,Blaydes,Male,99,5/22/2001,Clinical Specialist,Health,Mass Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,No,1
3608,Conway,Surgen,Male,86,5/17/1973,Nurse Practicioner,Argiculture,High Net Worth,N,<script>alert('hi')</script>,No,8
3609,Chicky,Butterfield,Male,69,9/2/1997,Marketing Manager,Manufacturing,Mass Customer,N,0/0,No,4
3610,Erl,Markel,Male,1,3/29/1987,Graphic Designer,Financial Services,High Net Worth,N,â,Yes,16
3611,Uriah,Chantree,Male,20,4/10/1970,Statistician II,,Affluent Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,10
3612,Normand,Matous,Male,27,11/27/1979,,IT,High Net Worth,N,ç°ä¸­ããã«ããã¦ä¸ãã,No,15
3613,Fairfax,Pummery,Male,27,4/21/1972,Budget/Accounting Analyst II,Health,Mass Customer,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,Yes,9
3614,Berkie,Gimber,Male,59,6/23/1961,Environmental Specialist,Retail,Affluent Customer,N,,Yes,18
3615,Junia,Napton,Female,63,7/9/1978,Safety Technician II,IT,Mass Customer,N,0/0,Yes,8
3616,Vale,Dagnan,Male,42,4/2/2001,Product Engineer,Property,High Net Worth,N,á ,No,2
3617,Jessa,Milnthorpe,Female,11,5/6/1990,Structural Analysis Engineer,Manufacturing,Mass Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,Yes,3
3618,Evyn,Rouby,Male,2,4/28/1966,Statistician IV,Retail,Affluent Customer,N,âââ,Yes,19
3619,Myranda,Cridland,Female,18,2/17/1996,Administrative Assistant IV,,Mass Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,1
3620,Gerry,Ackhurst,Male,21,7/30/1991,Computer Systems Analyst II,Retail,Mass Customer,N,é¨è½æ ¼,No,5
3621,Umeko,Hearfield,Female,13,1/16/1975,Developer IV,Health,High Net Worth,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,No,15
3622,Anetta,Brosenius,Female,84,9/2/1983,Compensation Analyst,Financial Services,Mass Customer,N,1,No,2
3623,Oren,Barwack,Male,56,11/25/1984,Senior Quality Engineer,Manufacturing,Affluent Customer,N,â«testâ«,Yes,15
3624,Lenka,,Female,54,10/16/1984,Cost Accountant,Financial Services,Mass Customer,N,-1,Yes,7
3625,Cammie,Rubinfeld,Female,24,11/30/1953,VP Marketing,Manufacturing,High Net Worth,N,-1,Yes,18
3626,Cora,Hince,Female,86,9/2/1978,Senior Cost Accountant,Financial Services,Mass Customer,N,testâ testâ«,Yes,12
3627,Loren,Pischof,Male,92,8/12/1961,Teacher,Health,High Net Worth,N,,Yes,14
3628,Sharron,Gaynes,Female,47,10/17/1974,Financial Advisor,Financial Services,Mass Customer,N,â©testâ©,Yes,14
3629,Vale,Starcks,Female,17,10/29/1976,Editor,Health,High Net Worth,N,nil,No,22
3630,Jeni,Heymes,Female,16,11/15/1978,Tax Accountant,Property,Affluent Customer,N,",./;'[]\-=",Yes,8
3631,Mignonne,Barwood,Female,76,7/1/1962,Project Manager,IT,High Net Worth,N,ð¾ ð ð ð ð ð ð ð§,Yes,16
3632,Elena,Sandys,Female,82,3/27/1990,Teacher,,Mass Customer,N,Ù¡Ù¢Ù£,No,9
3633,Donavon,Ainsby,Male,32,4/18/1983,Biostatistician III,Health,Mass Customer,N,,No,5
3634,Clemence,Kornas,Female,35,6/1/1963,Speech Pathologist,,High Net Worth,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,15
3635,Elset,,Female,51,7/6/1977,VP Marketing,Retail,High Net Worth,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,No,9
3636,Trudi,Bickerstasse,Female,42,6/24/1970,Director of Sales,Financial Services,Mass Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,18
3637,Luigi,Edgeworth,Male,84,1/1/1958,,Manufacturing,Affluent Customer,N,åè£½æ¼¢èª,Yes,11
3638,Fifi,Dorrins,Female,73,5/4/1996,Associate Professor,Manufacturing,Mass Customer,N,â¡,No,6
3639,Megan,Perrygo,Female,49,1/11/1974,Food Chemist,Health,High Net Worth,N,-0.5,No,15
3640,Merralee,Forman,Female,64,4/28/1985,Staff Scientist,,Mass Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,No,10
3641,Wolfie,Hoyes,Male,78,10/2/1975,Civil Engineer,Manufacturing,Affluent Customer,N,á,No,12
3642,Ardith,Portigall,Female,39,5/21/1962,,,Affluent Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,8
3643,Bettye,Dumberrill,Female,62,2/8/1971,Technical Writer,,Mass Customer,N,-0.5,No,15
3644,Peder,Frotton,Male,13,1/18/1968,Physical Therapy Assistant,Financial Services,High Net Worth,N,-0.5,Yes,17
3645,Cozmo,Rylstone,Male,47,7/4/1961,Structural Analysis Engineer,Manufacturing,High Net Worth,N,/dev/null; touch /tmp/blns.fail ; echo,No,14
3646,Allene,Pauly,Female,0,10/22/1981,Social Worker,Health,Mass Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",No,4
3647,Carlyle,Frape,Male,62,11/7/1971,Marketing Manager,,Affluent Customer,N,../../../../../../../../../../../etc/passwd%00,No,4
3648,Tracie,Bartolomeoni,Female,82,2/21/1954,Paralegal,Financial Services,Mass Customer,N,1,No,5
3649,Jayne,Gawthrope,Female,66,7/12/1977,Office Assistant II,Property,Mass Customer,N,1E+96,Yes,12
3650,Darrelle,Rosas,Female,85,10/21/1999,Office Assistant I,IT,Mass Customer,N,../../../../../../../../../../../etc/hosts,Yes,2
3651,Baxie,,Male,91,11/15/1999,Human Resources Assistant I,Manufacturing,Mass Customer,N,nil,No,2
3652,Aldrich,Camble,Male,20,2/6/1955,Nurse,Health,High Net Worth,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,Yes,17
3653,Devlen,Perrett,Male,7,1/4/1991,Environmental Specialist,,Mass Customer,N,!@#$%^&*(),Yes,8
3654,Kenyon,Paddefield,U,78,,Electrical Engineer,Manufacturing,Mass Customer,N,,No,
3655,Waldemar,Mostin,Male,82,6/1/1974,,,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,Yes,19
3656,Talia,Sidnell,Female,14,12/24/1976,,Property,Mass Customer,N,!@#$%^&*(),Yes,3
3657,Wyatan,Rogeon,Male,95,7/24/1961,,,High Net Worth,N,ð¾ ð ð ð ð ð ð ð,No,8
3658,Bo,Vell,Male,15,10/20/1962,,Entertainment,Mass Customer,N,,Yes,9
3659,Farra,Catto,Female,76,12/23/1976,VP Sales,Financial Services,High Net Worth,N,â°â´âµ,No,10
3660,Gradeigh,Hothersall,Male,99,3/14/1981,Administrative Assistant IV,Financial Services,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,7
3661,Tadeas,Shitliff,Male,34,12/18/1965,Research Associate,Manufacturing,Mass Customer,N,NIL,Yes,7
3662,Pippo,Cator,Male,79,12/30/1977,Community Outreach Specialist,Retail,Mass Customer,N,â¢,No,15
3663,Hermy,Casement,Male,62,2/10/1998,Information Systems Manager,,Affluent Customer,N,Jan-00,No,1
3664,Faina,Czaja,Female,5,2/23/1990,Software Test Engineer I,Manufacturing,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,Yes,7
3665,Toma,Klaaasen,Female,19,3/23/1989,Dental Hygienist,Health,Mass Customer,N,"'""''''""",No,6
3666,Mathew,Marousek,Male,56,3/27/1957,Statistician II,Health,High Net Worth,N,â¢,No,10
3667,Nettie,Goghin,Female,3,2/6/1983,Graphic Designer,Retail,Mass Customer,N,-100,Yes,8
3668,Katlin,Ragsdale,Female,79,2/9/1955,Desktop Support Technician,Property,Mass Customer,N,â¢,Yes,6
3669,Maynard,Isaq,Male,11,6/18/1977,Design Engineer,Manufacturing,Affluent Customer,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,No,18
3670,Leupold,Bernardini,Male,62,3/20/1977,,Financial Services,Affluent Customer,N,â©testâ©,Yes,17
3671,Crystie,Deshorts,Female,98,1/5/1992,Programmer Analyst III,,Affluent Customer,N,nil,No,7
3672,Werner,Yglesias,Male,32,5/25/1987,,IT,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,13
3673,Tobin,Fucher,Male,72,9/28/1979,,Manufacturing,Mass Customer,N,-0.5,Yes,11
3674,Rodger,Gores,Male,59,12/24/1998,Tax Accountant,Property,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,3
3675,Samuele,Heller,Male,88,12/17/1999,Analog Circuit Design manager,Property,Affluent Customer,N,á ,Yes,1
3676,Derk,Willingale,Male,27,12/15/1965,Health Coach I,Health,Affluent Customer,N,ã,No,11
3677,Bartel,Fonteyne,Male,3,7/11/1986,Senior Financial Analyst,Financial Services,Mass Customer,N,â«testâ«,Yes,20
3678,Tonya,Worthington,Female,52,8/6/1969,Engineer IV,Manufacturing,Mass Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,19
3679,Murielle,Klimkov,Female,72,5/5/1992,Developer II,,High Net Worth,N,-1,No,6
3680,Sawyere,Onele,Male,17,8/11/1983,Accountant I,Retail,High Net Worth,N,0,No,3
3681,Doll,Benedicto,Female,90,2/6/1962,Community Outreach Specialist,Property,Mass Customer,N,â£,Yes,20
